"S.DRC"	"S.Gambia"	"S.Kenya"	"S.Myanmar"	"S.Tanzania"	"theta_W.pop.1"	"theta_W.pop.2"	"theta_W.pop.3"	"theta_W.pop.4"	"theta_W.pop.5"	"pop.1"	"pop.2"	"pop.3"	"pop.4"	"pop.5"	"pop.1.1"	"pop.2.1"	"pop.3.1"	"pop.4.1"	"pop.5.1"	"position"
78	67	60	23	103	11.4200668172501	10.0152602039072	9.63398958888001	3.27461384760177	14.8099309737314	4.17385504668742	3.99798873692679	4.45584383493946	2.52159082333409	4.28820900176709	-1.81186082842631	-1.71442053274151	-1.57345700583086	-0.568491028600185	-2.04414392433408	795001.5
99	71	74	23	122	14.4947001911251	10.61318618623	11.881920492952	3.27461384760177	17.5418599883032	3.43703127315844	3.38141396699566	3.93827526562886	2.81522400825095	3.84306388090041	-2.20741547362368	-1.95196223501841	-1.9838586678189	-0.346814099814545	-2.26421837276379	797501.5
104	63	78	21	133	15.2267557563335	9.4173342215844	12.524186465544	2.98986481737553	19.1235031020027	2.84355269008448	2.46114828404921	3.11776624660242	2.56608557844691	3.14785812457411	-2.35883656152092	-2.09860878923156	-2.23546953526824	-0.34503246370954	-2.43060308952403	800001.5
121	80	93	26	151	17.7157446780418	11.9585196464564	14.932683862764	3.70173739294113	21.7116463789655	3.84009189269305	3.88291505602104	4.47615517667408	3.56161296002817	4.38685423235508	-2.28714080323969	-1.94892719770448	-2.10338882616008	-0.095409762073258	-2.33245390006641	802501.5
110	68	93	23	153	16.1052224345835	10.1647416994879	14.932683862764	3.27461384760177	21.9992178541836	2.80165258633467	3.22927417930656	3.51964418087472	2.74007999396272	3.36676945820773	-2.40217838452259	-1.94894641591262	-2.2957963259205	-0.403543703822877	-2.47682924116158	805001.5
83	50	72	19	127	12.1521223824585	7.47407477903524	11.560787506656	2.70511578714929	18.2607886763485	2.41083444493849	2.63424445185723	2.91218186310848	1.9374235906724	2.79023595855999	-2.29754214023685	-1.80596584800087	-2.21628950668029	-0.678462262324828	-2.46045860419084	807501.5
81	62	71	20	115	11.8593001563751	9.26785272600369	11.400221013508	2.84749030226241	16.5353598250399	4.82547057951682	2.95518317210525	4.42624166048925	2.21346816592458	4.56684337572041	-1.69749238166603	-1.932920408623	-1.81078240190734	-0.537342392615624	-2.09330471787541	810001.5
66	49	64	19	91	9.6631334607501	7.32459328345453	10.276255561472	2.70511578714929	13.0845021224229	3.99006224988884	1.88816396209014	3.68159130219916	1.89032274293764	3.64728641881201	-1.65796256832569	-2.06626850069703	-1.88700480422702	-0.720088512869249	-2.06196337149261	812501.5
65	54	59	19	93	9.51672234770843	8.07200076135805	9.47342309573201	2.70511578714929	13.372073597641	4.09504965169705	1.67599042442556	3.53718804052384	1.87375040877418	3.68663594470046	-1.60710911847549	-2.224440720684	-1.83219170326408	-0.734734621531215	-2.07312679598858	815001.5
93	81	80	23	126	13.6162335128751	12.1080011420371	12.84531945184	3.27461384760177	18.1170029387394	4.05495034830295	1.90149716460962	3.62925623918952	1.90532538424773	3.89109871452826	-2.02533923846922	-2.43455320359193	-2.13848383535391	-1.03373759087849	-2.27973318213971	817501.5
102	78	87	27	135	14.9339335302501	11.659556655295	13.969284903876	3.84411190805425	19.4110745772208	1.64326367274344	1.23955614857838	1.76639486039041	1.78977184111891	1.85624198745712	-2.57893005547044	-2.57529721744326	-2.61531594700371	-1.35459422730283	-2.63281037660846	820001.5
103	81	81	25	136	15.0803446432918	12.1080011420371	13.005885944988	3.55936287782801	19.5548603148298	2.03232547799022	1.84925337990307	1.65050654806029	1.12372902674012	1.96410380790686	-2.50844604708595	-2.44701489211	-2.60412724180012	-1.71439426248912	-2.61953560383834	822501.5
116	98	107	33	152	16.9836891128335	14.6491865669091	17.180614766836	4.69835899873298	21.8554321165745	3.13268119164073	2.86873810411475	3.16837163330862	1.60090559203079	3.28856703971911	-2.37723800820268	-2.34642526668806	-2.46539353588638	-1.71772879673251	-2.48379295831368	825001.5
99	78	102	33	135	14.4947001911251	11.659556655295	16.377782301096	4.69835899873298	19.4110745772208	3.20392767155773	2.62017542138414	3.2529280948851	1.83042286116771	3.26186433826502	-2.25394937701219	-2.23407794693426	-2.41745404678307	-1.59044732683507	-2.42200021411464	827501.5
106	95	110	33	153	15.5195779824168	14.2007420801669	17.66231424628	4.69835899873298	21.9992178541836	3.53739439751	3.06976630104193	3.65470719051149	1.53342892360325	3.65815460309761	-2.24139835784759	-2.28352700977002	-2.40013192282311	-1.75514876767211	-2.43809513429781	830001.5
125	106	120	39	175	18.3013891302085	15.8450385315547	19.26797917776	5.5526060894117	25.1625040815825	4.14125537275826	3.38563271392971	4.50877192982456	3.255774406963	4.46896041948188	-2.262349887579	-2.30294143954775	-2.32617841798669	-1.09954822955422	-2.41534743542115	832501.5
117	97	95	38	154	17.1301002258752	14.4997050713284	15.25381684906	5.41023157429858	22.1430035917926	6.09083296279828	5.07861585856406	5.86315789473684	5.43414585062763	5.98835799175358	-1.87916040606707	-1.89487229647691	-1.85108841160172	0.0117150589595068	-2.13397946900492	835001.5
132	119	104	63	165	19.3262669215002	17.7882979741039	16.698915287392	8.96959445212659	23.7246467054921	12.6761894175189	11.9913662853443	12.5485544848036	11.7260684728197	12.5250684314473	-1.0082888455676	-0.95924664047063	-0.750387729113558	0.854227150908395	-1.38392449033504	837501.5
127	106	102	74	161	18.5942113562919	15.8450385315547	16.377782301096	10.5357141183709	23.1495037550559	15.4054913294798	14.335468869572	15.4069681245367	14.4376726284809	15.2009863368098	-0.501753933884221	-0.279022176607025	-0.178813312736618	1.04129013953504	-1.00580352262482	840001.5
148	128	132	99	180	21.6688447301669	19.1336314343302	21.194777095536	14.0950769961989	25.8814327696277	23.7469542018675	23.1517964013108	24.2665184086978	22.4947551128217	23.9500363812758	0.282192282004468	0.619956304921627	0.441651521339779	1.70423559985038	-0.21935315342538	842501.5
179	150	154	108	202	26.2075892344586	22.4222243371057	24.727239944792	15.376447632217	29.0447189970267	29.1202312138728	28.7673998783431	29.8427971336793	27.0527909843282	29.6592980146218	0.328987615745022	0.840172577573408	0.63359764147145	2.18094775599842	0.0623961062119972	845001.5
176	139	152	107	201	25.7683558953336	20.777927885718	24.406106958496	15.2340731171039	28.9009332594176	26.1861642211353	26.1492357200322	27.1072893501359	25.2844615500717	27.2874236281949	0.0479729656720099	0.765489597796393	0.338828053255525	1.8939533636181	-0.164607658227172	847501.5
170	139	144	94	185	24.8898892170836	20.777927885718	23.121575013312	13.3832044206333	26.6003614576729	23.4706091596265	24.222985303063	24.7521620953793	23.420028677081	24.8554219650509	-0.168539910054145	0.490970858147741	0.215533640378469	2.13890604125819	-0.192973101185796	850001.5
170	132	138	79	184	24.8898892170836	19.731557416653	22.158176054424	11.2475866939365	26.4565757200639	20.6374610938195	21.192718246571	21.5756362737831	18.9289361809172	21.5738193409792	-0.504977047793348	0.218864835879638	-0.0802369411211038	1.92822559726767	-0.542835426710078	852501.5
170	147	155	90	215	24.8898892170836	21.9737798503636	24.88780643794	12.8137063601808	30.9139335859442	18.1457684896991	20.1504424778761	20.1609093155424	16.4845923578095	19.4738805539194	-0.800866252446477	-0.246190177377782	-0.581795433863938	0.815116017783313	-1.09297378244269	855001.5
195	169	162	82	229	28.5501670431253	25.2623727531391	26.011771889976	11.6747102392759	32.9269339124708	18.1044908848377	18.2614347663992	18.5066468989375	14.2027016828919	17.8988023053024	-1.08561859249067	-0.825883010488301	-0.884977206585754	0.612780073083467	-1.35003881843811	857501.5
174	149	144	75	204	25.4755336692503	22.272742841525	23.121575013312	10.678088633484	29.3322904722448	17.0799466429524	17.1250711300355	17.2356313318508	13.0146454355646	16.7660164235473	-0.974737732020662	-0.686030784111342	-0.778013564979079	0.615771284953404	-1.26362747986968	860001.5
119	108	99	54	144	17.4229224519585	16.1440015227161	15.896082821652	7.68822381610851	20.7051462157022	10.2472061657033	10.0012950571984	10.1235977267111	7.71046210348904	9.86453460841043	-1.20182271731347	-1.11531290267162	-1.09398378037813	0.00794030166554659	-1.52787378641091	862501.5
61	47	41	22	58	8.93107789554175	7.02563029229312	6.583226219068	3.13223933248865	8.33957278132449	4.03854305617311	2.55431391401605	2.84610822831727	2.50913390184389	3.08838917570424	-1.53810397229261	-1.7650445221665	-1.60989177343108	-0.488153908524621	-1.74664508161071	865001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	867501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	870001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	872501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	875001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	877501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	880001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	882501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	885001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	887501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	890001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	892501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	895001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	897501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	900001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	902501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	905001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	907501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	910001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	912501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	915001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	917501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	920001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	922501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	925001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	927501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	930001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	932501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	935001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	937501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	940001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	942501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	945001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	947501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	950001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	952501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	955001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	957501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	960001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	962501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	965001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	967501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	970001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	972501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	975001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	977501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	980001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	982501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	985001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	987501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	990001.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	992501.5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	995001.5
