"S"	"theta_W"	"theta_pi"	"TajD"	"population"	"positions"
NA	NA	NA	NA	"Myanmar"	22501.5
NA	NA	NA	NA	"Myanmar"	25001.5
NA	NA	NA	NA	"Myanmar"	27501.5
NA	NA	NA	NA	"Myanmar"	30001.5
NA	NA	NA	NA	"Myanmar"	32501.5
NA	NA	NA	NA	"Myanmar"	35001.5
NA	NA	NA	NA	"Myanmar"	37501.5
NA	NA	NA	NA	"Myanmar"	40001.5
NA	NA	NA	NA	"Myanmar"	42501.5
NA	NA	NA	NA	"Myanmar"	45001.5
NA	NA	NA	NA	"Myanmar"	47501.5
NA	NA	NA	NA	"Myanmar"	50001.5
NA	NA	NA	NA	"Myanmar"	52501.5
NA	NA	NA	NA	"Myanmar"	55001.5
NA	NA	NA	NA	"Myanmar"	57501.5
NA	NA	NA	NA	"Myanmar"	60001.5
NA	NA	NA	NA	"Myanmar"	62501.5
NA	NA	NA	NA	"Myanmar"	65001.5
NA	NA	NA	NA	"Myanmar"	67501.5
NA	NA	NA	NA	"Myanmar"	70001.5
NA	NA	NA	NA	"Myanmar"	72501.5
NA	NA	NA	NA	"Myanmar"	75001.5
NA	NA	NA	NA	"Myanmar"	77501.5
NA	NA	NA	NA	"Myanmar"	80001.5
NA	NA	NA	NA	"Myanmar"	82501.5
NA	NA	NA	NA	"Myanmar"	85001.5
NA	NA	NA	NA	"Myanmar"	87501.5
NA	NA	NA	NA	"Myanmar"	90001.5
NA	NA	NA	NA	"Myanmar"	92501.5
NA	NA	NA	NA	"Myanmar"	95001.5
NA	NA	NA	NA	"Myanmar"	97501.5
NA	NA	NA	NA	"Myanmar"	100001.5
5	0.711872575565603	0.106256131612708	-1.42276036435959	"Myanmar"	102501.5
18	2.56274127203617	1.65334943274721	-0.839693328959206	"Myanmar"	105001.5
25	3.55936287782801	2.2455059995472	-0.924797745297553	"Myanmar"	107501.5
29	4.1288609382805	2.36558750282998	-1.0936612194484	"Myanmar"	110001.5
27	3.84411190805425	2.46392473524011	-0.910070151959073	"Myanmar"	112501.5
20	2.84749030226241	1.56488315347269	-1.08702702100821	"Myanmar"	115001.5
21	2.98986481737553	1.6496264432873	-1.09119490926175	"Myanmar"	117501.5
21	2.98986481737553	1.5735265262999	-1.15315391865692	"Myanmar"	120001.5
24	3.41698836271489	1.68627273413327	-1.26083094652482	"Myanmar"	122501.5
25	3.55936287782801	1.30550147158705	-1.58644825106995	"Myanmar"	125001.5
24	3.41698836271489	0.847050537066385	-1.87220655300712	"Myanmar"	127501.5
26	3.70173739294113	2.28531180036727	-0.964434438538576	"Myanmar"	130001.5
31	4.41360996850674	2.6205116594974	-1.04994025385058	"Myanmar"	132501.5
29	4.1288609382805	2.64247729731089	-0.92192175794653	"Myanmar"	135001.5
26	3.70173739294113	2.54902019973335	-0.784877204177693	"Myanmar"	137501.5
27	3.84411190805425	1.16950167282972	-1.76358901976975	"Myanmar"	140001.5
17	2.42036675692305	0.520131813951148	-1.83709906763043	"Myanmar"	142501.5
14	1.99324321158369	0.268457726460896	-1.94341267282677	"Myanmar"	145001.5
13	1.85086869647057	0.196694589087616	-1.97362664137877	"Myanmar"	147501.5
15	2.13561772669681	0.581742258445903	-1.65898663034663	"Myanmar"	150001.5
22	3.13223933248865	0.672170653787136	-1.92726957860809	"Myanmar"	152501.5
25	3.55936287782801	0.737987070158227	-1.98591035956994	"Myanmar"	155001.5
25	3.55936287782801	1.19122581943501	-1.66688461152871	"Myanmar"	157501.5
22	3.13223933248865	1.13435463990139	-1.56518491655386	"Myanmar"	160001.5
16	2.27799224180993	1.09644052021231	-1.19883070430498	"Myanmar"	162501.5
16	2.27799224180993	1.06809548964858	-1.22759025188392	"Myanmar"	165001.5
21	2.98986481737553	1.00691771690187	-1.61447532260389	"Myanmar"	167501.5
19	2.70511578714929	0.869700399969814	-1.62208249817618	"Myanmar"	170001.5
23	3.27461384760177	1.06106205820944	-1.67111003655593	"Myanmar"	172501.5
24	3.41698836271489	1.07323723995673	-1.70742893732783	"Myanmar"	175001.5
22	3.13223933248865	1.09793977812995	-1.59371308566918	"Myanmar"	177501.5
27	3.84411190805425	1.04179307222096	-1.84779773279924	"Myanmar"	180001.5
25	3.55936287782801	0.807425854652479	-1.93703377917671	"Myanmar"	182501.5
29	4.1288609382805	1.45909994214273	-1.65590543586099	"Myanmar"	185001.5
25	3.55936287782801	1.01434357155435	-1.7913885104901	"Myanmar"	187501.5
17	2.42036675692305	0.779976353985863	-1.58588794029475	"Myanmar"	190001.5
28	3.98648642316737	1.46761250723216	-1.6100801855628	"Myanmar"	192501.5
29	4.1288609382805	1.61018287927955	-1.5621970262945	"Myanmar"	195001.5
43	6.12210414986418	2.60171559379166	-1.5447348016263	"Myanmar"	197501.5
47	6.69160221031666	2.86974064850452	-1.54805298845511	"Myanmar"	200001.5
35	4.98310802895922	2.22883304404699	-1.45073739644324	"Myanmar"	202501.5
29	4.1288609382805	1.37582572384474	-1.7075558386297	"Myanmar"	205001.5
29	4.1288609382805	0.849958493698589	-2.03372226558698	"Myanmar"	207501.5
28	3.98648642316737	0.773365532161095	-2.05384725598952	"Myanmar"	210001.5
35	4.98310802895922	1.59801775966594	-1.78300172310369	"Myanmar"	212501.5
36	5.12548254407234	1.58857947827837	-1.8173816366783	"Myanmar"	215001.5
30	4.27123545339362	1.87215052951978	-1.44518359566804	"Myanmar"	217501.5
30	4.27123545339362	1.73354463814052	-1.52867833088601	"Myanmar"	220001.5
23	3.27461384760177	1.81121424798128	-1.10478633033884	"Myanmar"	222501.5
25	3.55936287782801	2.07107891228335	-1.04757350549413	"Myanmar"	225001.5
21	2.98986481737553	1.97838653686514	-0.82352510707107	"Myanmar"	227501.5
21	2.98986481737553	2.11391341533972	-0.713181870585093	"Myanmar"	230001.5
23	3.27461384760177	1.30501848917063	-1.48693632884543	"Myanmar"	232501.5
27	3.84411190805425	1.68229819133147	-1.4254603842417	"Myanmar"	235001.5
30	4.27123545339362	1.62968329434257	-1.59124331505442	"Myanmar"	237501.5
38	5.41023157429858	2.132568611174	-1.6056523866356	"Myanmar"	240001.5
38	5.41023157429858	2.42681558624506	-1.46150749953202	"Myanmar"	242501.5
28	3.98648642316737	1.77699293135109	-1.41232225590876	"Myanmar"	245001.5
28	3.98648642316737	1.53259376650819	-1.56854375242442	"Myanmar"	247501.5
22	3.13223933248865	1.34802404849948	-1.39779180487551	"Myanmar"	250001.5
25	3.55936287782801	0.991623273715191	-1.8073808766005	"Myanmar"	252501.5
32	4.55598448361986	1.16258898699469	-1.93297212129175	"Myanmar"	255001.5
30	4.27123545339362	0.803169572107765	-2.08912651255271	"Myanmar"	257501.5
28	3.98648642316737	0.776575352803562	-2.05179551827333	"Myanmar"	260001.5
28	3.98648642316737	0.919175911251981	-1.96064433672531	"Myanmar"	262501.5
20	2.84749030226241	1.0714059316278	-1.50525568510356	"Myanmar"	265001.5
14	1.99324321158369	1.04922898900712	-1.06367384194064	"Myanmar"	267501.5
13	1.85086869647057	0.749045355067542	-1.31460641959048	"Myanmar"	270001.5
11	1.56611966624433	0.615259225718814	-1.28746823293551	"Myanmar"	272501.5
29	4.1288609382805	3.6219253892788	-0.314424149741294	"Myanmar"	275001.5
35	4.98310802895922	3.9559882273036	-0.541006658758388	"Myanmar"	277501.5
40	5.69498060452482	4.25334440168038	-0.674788029088692	"Myanmar"	280001.5
44	6.2644786649773	4.92811108595578	-0.574425359704921	"Myanmar"	282501.5
28	3.98648642316737	1.61399642794255	-1.51651065485714	"Myanmar"	285001.5
31	4.41360996850674	3.13517973486278	-0.748578790855023	"Myanmar"	287501.5
27	3.84411190805425	3.35692903680225	-0.321239465490866	"Myanmar"	290001.5
32	4.55598448361986	3.03378361381531	-0.867087802546011	"Myanmar"	292501.5
29	4.1288609382805	3.01169723039771	-0.692915005989647	"Myanmar"	295001.5
22	3.13223933248865	1.39154277664579	-1.36369831733095	"Myanmar"	297501.5
19	2.70511578714929	0.695705984454003	-1.77585330023004	"Myanmar"	300001.5
11	1.56611966624433	1.86011621764395	0.398072318909826	"Myanmar"	302501.5
13	1.85086869647057	2.24085729378915	0.465302825178184	"Myanmar"	305001.5
18	2.56274127203617	3.22365607627097	0.610260317005118	"Myanmar"	307501.5
21	2.98986481737553	3.732568611174	0.604694369711374	"Myanmar"	310001.5
16	2.27799224180993	2.12654139310241	-0.153665662116023	"Myanmar"	312501.5
19	2.70511578714929	2.49820642467235	-0.182859998846579	"Myanmar"	315001.5
22	3.13223933248865	2.63568535707997	-0.389010835033754	"Myanmar"	317501.5
30	4.27123545339362	3.00785349533369	-0.761048040726714	"Myanmar"	320001.5
35	4.98310802895922	3.02370135587251	-1.03206272106411	"Myanmar"	322501.5
34	4.8407335138461	2.28397353658843	-1.3813658258073	"Myanmar"	325001.5
30	4.27123545339362	1.15524362941162	-1.87704079311339	"Myanmar"	327501.5
25	3.55936287782801	1.05107035946973	-1.76553725437718	"Myanmar"	330001.5
27	3.84411190805425	1.05424999371117	-1.83958386684191	"Myanmar"	332501.5
31	4.41360996850674	1.13245289663673	-1.92126604082637	"Myanmar"	335001.5
31	4.41360996850674	0.927990340351672	-2.04098812587338	"Myanmar"	337501.5
27	3.84411190805425	0.209594244459538	-2.39653440312837	"Myanmar"	340001.5
23	3.27461384760177	0.20636429954972	-2.31635990582157	"Myanmar"	342501.5
19	2.70511578714929	0.128161396624154	-2.27743138946472	"Myanmar"	345001.5
44	6.2644786649773	0.457746585163384	-2.49597058176124	"Myanmar"	347501.5
48	6.83397672542979	0.629698387543078	-2.46567940095194	"Myanmar"	350001.5
49	6.97635124054291	0.6234196161296	-2.47804981582651	"Myanmar"	352501.5
55	7.83059833122163	0.904535506754207	-2.43185026857133	"Myanmar"	355001.5
29	4.1288609382805	1.05896913440495	-1.90408449778712	"Myanmar"	357501.5
28	3.98648642316737	0.90651774708827	-1.96873551555592	"Myanmar"	360001.5
34	4.8407335138461	1.33555706487561	-1.89377610847374	"Myanmar"	362501.5
29	4.1288609382805	1.32159082333409	-1.74119475488433	"Myanmar"	365001.5
31	4.41360996850674	1.24256282544714	-1.85679169158082	"Myanmar"	367501.5
39	5.5526060894117	4.82062737403466	-0.350415708175068	"Myanmar"	370001.5
37	5.26785705918546	5.77805951752069	0.25590085779819	"Myanmar"	372501.5
40	5.69498060452482	6.28441627047015	0.275897712968817	"Myanmar"	375001.5
38	5.41023157429858	6.87899781148593	0.719515105940443	"Myanmar"	377501.5
30	4.27123545339362	3.27589867431389	-0.599580436264178	"Myanmar"	380001.5
25	3.55936287782801	1.88625764093276	-1.17766552529747	"Myanmar"	382501.5
23	3.27461384760177	1.9011596609061	-1.0368824832271	"Myanmar"	385001.5
26	3.70173739294113	0.976731315875531	-1.85543788514392	"Myanmar"	387501.5
27	3.84411190805425	0.995718562121098	-1.87817842118264	"Myanmar"	390001.5
34	4.8407335138461	1.26439765552285	-1.93222210150354	"Myanmar"	392501.5
30	4.27123545339362	0.518994792845823	-2.26031041905187	"Myanmar"	395001.5
29	4.1288609382805	0.565371166955953	-2.21023608162221	"Myanmar"	397501.5
30	4.27123545339362	1.32247629109753	-1.77630159171066	"Myanmar"	400001.5
23	3.27461384760177	1.19678011722386	-1.56865035540108	"Myanmar"	402501.5
22	3.13223933248865	1.14426584157171	-1.55742027256972	"Myanmar"	405001.5
16	2.27799224180993	1.01004704047493	-1.28648760012066	"Myanmar"	407501.5
15	2.13561772669681	1.16813322264986	-1.03292953011744	"Myanmar"	410001.5
24	3.41698836271489	1.90997409000579	-1.09786391276967	"Myanmar"	412501.5
29	4.1288609382805	2.25224762910975	-1.16395968933563	"Myanmar"	415001.5
35	4.98310802895922	2.33039015923327	-1.3972450234294	"Myanmar"	417501.5
40	5.69498060452482	1.96938092722562	-1.74384498561976	"Myanmar"	420001.5
32	4.55598448361986	1.08772671244937	-1.97561574764668	"Myanmar"	422501.5
36	5.12548254407234	1.15908736447564	-2.03806935873438	"Myanmar"	425001.5
35	4.98310802895922	1.12162604080195	-2.03392775107758	"Myanmar"	427501.5
28	3.98648642316737	0.725962820416069	-2.08414737003642	"Myanmar"	430001.5
31	4.41360996850674	1.09653107941539	-1.94229989139811	"Myanmar"	432501.5
25	3.55936287782801	1.1192715015219	-1.71753182590227	"Myanmar"	435001.5
27	3.84411190805425	1.50165270545619	-1.54457471019651	"Myanmar"	437501.5
27	3.84411190805425	1.2963851784771	-1.67992435925116	"Myanmar"	440001.5
22	3.13223933248865	0.932055442356552	-1.7236703655905	"Myanmar"	442501.5
18	2.56274127203617	0.492511257012049	-1.91156139512542	"Myanmar"	445001.5
14	1.99324321158369	0.346881996327321	-1.85504764353459	"Myanmar"	447501.5
14	1.99324321158369	0.33749402560813	-1.86562559738751	"Myanmar"	450001.5
19	2.70511578714929	0.356461147586346	-2.07566723680453	"Myanmar"	452501.5
22	3.13223933248865	0.365969863909642	-2.16715372183784	"Myanmar"	455001.5
20	2.84749030226241	0.0853973285035092	-2.34091140053758	"Myanmar"	457501.5
20	2.84749030226241	0.12264734737001	-2.30934150239756	"Myanmar"	460001.5
16	2.27799224180993	0.462777652001107	-1.84176024238935	"Myanmar"	462501.5
24	3.41698836271489	0.9331421527935	-1.80948858157814	"Myanmar"	465001.5
34	4.8407335138461	4.06658113853043	-0.418258907656879	"Myanmar"	467501.5
35	4.98310802895922	4.2036676477247	-0.41054844398223	"Myanmar"	470001.5
39	5.5526060894117	3.91502528111086	-0.783949077452426	"Myanmar"	472501.5
34	4.8407335138461	3.60928734938244	-0.665325514730611	"Myanmar"	475001.5
27	3.84411190805425	0.73614569969562	-2.04933601415631	"Myanmar"	477501.5
24	3.41698836271489	0.795472039846049	-1.90978162565146	"Myanmar"	480001.5
21	2.98986481737553	1.11708801851433	-1.52477689686442	"Myanmar"	482501.5
25	3.55936287782801	1.08334968430056	-1.74281647914149	"Myanmar"	485001.5
21	2.98986481737553	0.935647624078686	-1.67250198709496	"Myanmar"	487501.5
25	3.55936287782801	0.984086735592282	-1.81268569600559	"Myanmar"	490001.5
25	3.55936287782801	0.588936684023847	-2.09082396417288	"Myanmar"	492501.5
29	4.1288609382805	1.3759665937162	-1.70746846482125	"Myanmar"	495001.5
34	4.8407335138461	2.26290342867205	-1.39274957996517	"Myanmar"	497501.5
34	4.8407335138461	2.3062812869469	-1.36931339841094	"Myanmar"	500001.5
32	4.55598448361986	2.75993258370437	-1.02308093895405	"Myanmar"	502501.5
21	2.98986481737553	2.02895882071793	-0.782350178971098	"Myanmar"	505001.5
20	2.84749030226241	1.34939249867935	-1.26965828480255	"Myanmar"	507501.5
17	2.42036675692305	1.13988881342289	-1.23793368016192	"Myanmar"	510001.5
19	2.70511578714929	1.05940180615299	-1.45443035087561	"Myanmar"	512501.5
26	3.70173739294113	2.04223077503585	-1.12994663587108	"Myanmar"	515001.5
25	3.55936287782801	1.97370764470606	-1.11611120560503	"Myanmar"	517501.5
26	3.70173739294113	2.14090005785727	-1.06276340021239	"Myanmar"	520001.5
21	2.98986481737553	1.74872839785677	-1.01050810726083	"Myanmar"	522501.5
15	2.13561772669681	1.10044524941514	-1.10519622389443	"Myanmar"	525001.5
18	2.56274127203617	1.29446331094509	-1.17107334504657	"Myanmar"	527501.5
18	2.56274127203617	1.3912912233039	-1.08166661347933	"Myanmar"	530001.5
21	2.98986481737553	1.52483586144442	-1.19279687072133	"Myanmar"	532501.5
23	3.27461384760177	1.45233818831283	-1.37571804653611	"Myanmar"	535001.5
18	2.56274127203617	1.01318642618167	-1.43079232813194	"Myanmar"	537501.5
17	2.42036675692305	0.724131512087138	-1.63987732058878	"Myanmar"	540001.5
20	2.84749030226241	1.06797474404447	-1.50816366329528	"Myanmar"	542501.5
23	3.27461384760177	1.27623072472518	-1.50866951002752	"Myanmar"	545001.5
29	4.1288609382805	1.55980177596659	-1.5934456447893	"Myanmar"	547501.5
31	4.41360996850674	1.46572082610117	-1.72612257730067	"Myanmar"	550001.5
30	4.27123545339362	1.51160415566121	-1.6623729497392	"Myanmar"	552501.5
32	4.55598448361986	1.27617035192313	-1.8682730279726	"Myanmar"	555001.5
36	5.12548254407234	1.53045053203532	-1.84725027528569	"Myanmar"	557501.5
33	4.69835899873298	1.6339295147536	-1.69941499646055	"Myanmar"	560001.5
33	4.69835899873298	1.44213518476593	-1.80577677189743	"Myanmar"	562501.5
25	3.55936287782801	1.1220989610847	-1.71554163330837	"Myanmar"	565001.5
18	2.56274127203617	0.587447488239881	-1.82390136058974	"Myanmar"	567501.5
21	2.98986481737553	0.483968505521596	-2.04024996709488	"Myanmar"	570001.5
19	2.70511578714929	0.336316755968103	-2.09347021770389	"Myanmar"	572501.5
18	2.56274127203617	0.431393857067391	-1.96799457475126	"Myanmar"	575001.5
13	1.85086869647057	0.431242925062259	-1.69378255332024	"Myanmar"	577501.5
14	1.99324321158369	1.00758181772445	-1.11060004879724	"Myanmar"	580001.5
13	1.85086869647057	1.19180942318819	-0.786336174766822	"Myanmar"	582501.5
17	2.42036675692305	1.35725102507987	-1.02779339311478	"Myanmar"	585001.5
22	3.13223933248865	1.37930722209645	-1.37328390827989	"Myanmar"	587501.5
18	2.56274127203617	0.802907956632204	-1.62495442688411	"Myanmar"	590001.5
25	3.55936287782801	0.469690337836138	-2.17475909737678	"Myanmar"	592501.5
31	4.41360996850674	0.367459059693608	-2.36920457231601	"Myanmar"	595001.5
33	4.69835899873298	0.710195456946646	-2.21168245726699	"Myanmar"	597501.5
33	4.69835899873298	0.700747113425402	-2.21692214601025	"Myanmar"	600001.5
25	3.55936287782801	0.669081578748774	-2.03441156555934	"Myanmar"	602501.5
25	3.55936287782801	0.664231630317209	-2.03782534787343	"Myanmar"	605001.5
20	2.84749030226241	0.293240761703519	-2.1647612611588	"Myanmar"	607501.5
20	2.84749030226241	0.293240761703519	-2.1647612611588	"Myanmar"	610001.5
21	2.98986481737553	0.726546424169245	-1.84274794428666	"Myanmar"	612501.5
18	2.56274127203617	1.40915151057782	-1.0651751920378	"Myanmar"	615001.5
16	2.27799224180993	1.4059618142027	-0.884782978683489	"Myanmar"	617501.5
20	2.84749030226241	1.69088119135663	-0.980241968466526	"Myanmar"	620001.5
25	3.55936287782801	1.85797298317108	-1.19757453377238	"Myanmar"	622501.5
18	2.56274127203617	0.945055719065228	-1.49370129409284	"Myanmar"	625001.5
25	3.55936287782801	1.55846351218776	-1.40839329800724	"Myanmar"	627501.5
23	3.27461384760177	1.7833018891656	-1.12585862834622	"Myanmar"	630001.5
20	2.84749030226241	1.64553115488139	-1.01867674180987	"Myanmar"	632501.5
24	3.41698836271489	3.02301713078258	-0.287009092110558	"Myanmar"	635001.5
20	2.84749030226241	2.41280909616884	-0.368398240251517	"Myanmar"	637501.5
21	2.98986481737553	1.91256005836038	-0.877119691159811	"Myanmar"	640001.5
21	2.98986481737553	1.5752069026237	-1.1517857903257	"Myanmar"	642501.5
23	3.27461384760177	0.309953965738435	-2.23815539681437	"Myanmar"	645001.5
26	3.70173739294113	0.771353105426006	-1.99527849528357	"Myanmar"	647501.5
22	3.13223933248865	0.758674816994944	-1.85950039654551	"Myanmar"	650001.5
26	3.70173739294113	0.655588257490001	-2.07410198358187	"Myanmar"	652501.5
24	3.41698836271489	0.568248937187131	-2.07531426132341	"Myanmar"	655001.5
22	3.13223933248865	0.51429577641939	-2.05095208024375	"Myanmar"	657501.5
30	4.27123545339362	0.573954166981108	-2.22720346850664	"Myanmar"	660001.5
27	3.84411190805425	0.6939451110608	-2.07716230965313	"Myanmar"	662501.5
22	3.13223933248865	0.742404346841748	-1.87224702529917	"Myanmar"	665001.5
23	3.27461384760177	0.49772344225593	-2.0963997540185	"Myanmar"	667501.5
24	3.41698836271489	1.06560008049707	-1.71299262834169	"Myanmar"	670001.5
23	3.27461384760177	0.932930847986316	-1.76784206352997	"Myanmar"	672501.5
30	4.27123545339362	1.09907679923528	-1.91087510251351	"Myanmar"	675001.5
31	4.41360996850674	1.17544839383191	-1.89609023032411	"Myanmar"	677501.5
28	3.98648642316737	0.619274017055317	-2.1523435299259	"Myanmar"	680001.5
30	4.27123545339362	0.779201569692853	-2.10356458582235	"Myanmar"	682501.5
29	4.1288609382805	0.527477171534224	-2.23373963609623	"Myanmar"	685001.5
25	3.55936287782801	0.285170930495812	-2.30463864110248	"Myanmar"	687501.5
28	3.98648642316737	0.845873267426358	-2.00749985165456	"Myanmar"	690001.5
28	3.98648642316737	0.784454003471436	-2.04675943478814	"Myanmar"	692501.5
24	3.41698836271489	1.24433376097401	-1.58278466591849	"Myanmar"	695001.5
26	3.70173739294113	1.25383241516364	-1.66676165357095	"Myanmar"	697501.5
24	3.41698836271489	1.16429954971952	-1.64108980205057	"Myanmar"	700001.5
21	2.98986481737553	1.07831861746283	-1.55634215710501	"Myanmar"	702501.5
32	4.55598448361986	0.961376499886801	-2.04758833046104	"Myanmar"	705001.5
32	4.55598448361986	0.964525947727216	-2.04579431768563	"Myanmar"	707501.5
33	4.69835899873298	1.27099841521395	-1.90068265703621	"Myanmar"	710001.5
36	5.12548254407234	1.28361633084296	-1.97408212117075	"Myanmar"	712501.5
27	3.84411190805425	1.10916911931175	-1.80337120093307	"Myanmar"	715001.5
31	4.41360996850674	1.28083918194853	-1.83437915164387	"Myanmar"	717501.5
22	3.13223933248865	0.801489195783966	-1.82595871111149	"Myanmar"	720001.5
22	3.13223933248865	0.862958770407265	-1.77780215263525	"Myanmar"	722501.5
26	3.70173739294113	1.30403240007043	-1.63258082931017	"Myanmar"	725001.5
23	3.27461384760177	1.21963122280079	-1.55139902563369	"Myanmar"	727501.5
27	3.84411190805425	0.924106356752949	-1.92539819825724	"Myanmar"	730001.5
27	3.84411190805425	1.82566347193922	-1.33092794307843	"Myanmar"	732501.5
21	2.98986481737553	1.20342112544965	-1.4544862317037	"Myanmar"	735001.5
21	2.98986481737553	1.13181898221518	-1.51278324490693	"Myanmar"	737501.5
23	3.27461384760177	1.16107966694338	-1.59560223475587	"Myanmar"	740001.5
18	2.56274127203617	0.250939551731945	-2.13461832243149	"Myanmar"	742501.5
23	3.27461384760177	1.2146303423641	-1.55517441572369	"Myanmar"	745001.5
23	3.27461384760177	1.19582421452469	-1.56937200944243	"Myanmar"	747501.5
17	2.42036675692305	1.08926621890172	-1.28687432381224	"Myanmar"	750001.5
17	2.42036675692305	1.217950846477	-1.16246528154551	"Myanmar"	752501.5
12	1.70849418135745	0.254260055844842	-1.8442894849777	"Myanmar"	755001.5
22	3.13223933248865	0.364581289462431	-2.16824156028435	"Myanmar"	757501.5
29	4.1288609382805	0.405574422056197	-2.30934918534018	"Myanmar"	760001.5
31	4.41360996850674	0.349810077226876	-2.37953885072016	"Myanmar"	762501.5
33	4.69835899873298	0.735612406610822	-2.19758719234104	"Myanmar"	765001.5
23	3.27461384760177	0.695414182577416	-1.94715410190928	"Myanmar"	767501.5
21	2.98986481737553	0.850270419842528	-1.74201437566007	"Myanmar"	770001.5
18	2.56274127203617	0.686640002012427	-1.73231125773306	"Myanmar"	772501.5
22	3.13223933248865	0.911055769375896	-1.74012195137212	"Myanmar"	775001.5
23	3.27461384760177	1.40393932533394	-1.41225653010334	"Myanmar"	777501.5
25	3.55936287782801	1.73087817271652	-1.28703404499493	"Myanmar"	780001.5
31	4.41360996850674	1.86080044273388	-1.49478557202085	"Myanmar"	782501.5
28	3.98648642316737	3.0149774859759	-0.620994675427573	"Myanmar"	785001.5
27	3.84411190805425	2.94831585037607	-0.590671519336965	"Myanmar"	787501.5
25	3.55936287782801	3.14888436092874	-0.288927670278864	"Myanmar"	790001.5
21	2.98986481737553	3.02530123512691	0.0288516128178188	"Myanmar"	792501.5
23	3.27461384760177	2.52159082333409	-0.568491028600185	"Myanmar"	795001.5
23	3.27461384760177	2.81522400825095	-0.346814099814545	"Myanmar"	797501.5
21	2.98986481737553	2.56608557844691	-0.34503246370954	"Myanmar"	800001.5
26	3.70173739294113	3.56161296002817	-0.095409762073258	"Myanmar"	802501.5
23	3.27461384760177	2.74007999396272	-0.403543703822877	"Myanmar"	805001.5
19	2.70511578714929	1.9374235906724	-0.678462262324828	"Myanmar"	807501.5
20	2.84749030226241	2.21346816592458	-0.537342392615624	"Myanmar"	810001.5
19	2.70511578714929	1.89032274293764	-0.720088512869249	"Myanmar"	812501.5
19	2.70511578714929	1.87375040877418	-0.734734621531215	"Myanmar"	815001.5
23	3.27461384760177	1.90532538424773	-1.03373759087849	"Myanmar"	817501.5
27	3.84411190805425	1.78977184111891	-1.35459422730283	"Myanmar"	820001.5
25	3.55936287782801	1.12372902674012	-1.71439426248912	"Myanmar"	822501.5
33	4.69835899873298	1.60090559203079	-1.71772879673251	"Myanmar"	825001.5
33	4.69835899873298	1.83042286116771	-1.59044732683507	"Myanmar"	827501.5
33	4.69835899873298	1.53342892360325	-1.75514876767211	"Myanmar"	830001.5
39	5.5526060894117	3.255774406963	-1.09954822955422	"Myanmar"	832501.5
38	5.41023157429858	5.43414585062763	0.0117150589595068	"Myanmar"	835001.5
63	8.96959445212659	11.7260684728197	0.854227150908395	"Myanmar"	837501.5
74	10.5357141183709	14.4376726284809	1.04129013953504	"Myanmar"	840001.5
99	14.0950769961989	22.4947551128217	1.70423559985038	"Myanmar"	842501.5
108	15.376447632217	27.0527909843282	2.18094775599842	"Myanmar"	845001.5
107	15.2340731171039	25.2844615500717	1.8939533636181	"Myanmar"	847501.5
94	13.3832044206333	23.420028677081	2.13890604125819	"Myanmar"	850001.5
79	11.2475866939365	18.9289361809172	1.92822559726767	"Myanmar"	852501.5
90	12.8137063601808	16.4845923578095	0.815116017783313	"Myanmar"	855001.5
82	11.6747102392759	14.2027016828919	0.612780073083467	"Myanmar"	857501.5
75	10.678088633484	13.0146454355646	0.615771284953404	"Myanmar"	860001.5
54	7.68822381610851	7.71046210348904	0.00794030166554659	"Myanmar"	862501.5
22	3.13223933248865	2.50913390184389	-0.488153908524621	"Myanmar"	865001.5
NA	NA	NA	NA	"Myanmar"	867501.5
NA	NA	NA	NA	"Myanmar"	870001.5
NA	NA	NA	NA	"Myanmar"	872501.5
NA	NA	NA	NA	"Myanmar"	875001.5
NA	NA	NA	NA	"Myanmar"	877501.5
NA	NA	NA	NA	"Myanmar"	880001.5
NA	NA	NA	NA	"Myanmar"	882501.5
NA	NA	NA	NA	"Myanmar"	885001.5
NA	NA	NA	NA	"Myanmar"	887501.5
NA	NA	NA	NA	"Myanmar"	890001.5
NA	NA	NA	NA	"Myanmar"	892501.5
NA	NA	NA	NA	"Myanmar"	895001.5
NA	NA	NA	NA	"Myanmar"	897501.5
NA	NA	NA	NA	"Myanmar"	900001.5
NA	NA	NA	NA	"Myanmar"	902501.5
NA	NA	NA	NA	"Myanmar"	905001.5
NA	NA	NA	NA	"Myanmar"	907501.5
NA	NA	NA	NA	"Myanmar"	910001.5
NA	NA	NA	NA	"Myanmar"	912501.5
NA	NA	NA	NA	"Myanmar"	915001.5
NA	NA	NA	NA	"Myanmar"	917501.5
NA	NA	NA	NA	"Myanmar"	920001.5
NA	NA	NA	NA	"Myanmar"	922501.5
NA	NA	NA	NA	"Myanmar"	925001.5
NA	NA	NA	NA	"Myanmar"	927501.5
NA	NA	NA	NA	"Myanmar"	930001.5
NA	NA	NA	NA	"Myanmar"	932501.5
NA	NA	NA	NA	"Myanmar"	935001.5
NA	NA	NA	NA	"Myanmar"	937501.5
NA	NA	NA	NA	"Myanmar"	940001.5
NA	NA	NA	NA	"Myanmar"	942501.5
NA	NA	NA	NA	"Myanmar"	945001.5
NA	NA	NA	NA	"Myanmar"	947501.5
NA	NA	NA	NA	"Myanmar"	950001.5
NA	NA	NA	NA	"Myanmar"	952501.5
NA	NA	NA	NA	"Myanmar"	955001.5
NA	NA	NA	NA	"Myanmar"	957501.5
